"category","type","combination","item","count","recommendation","details"
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Sprawl","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Drills de guarda","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Drills de passagem de guarda","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Rolamentos de solo","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Breakfalls (ukemi)","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Inversão granby com apoio","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Tocar nos pés sentado","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Tocar nos pés em pé","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Respiração diafragmática","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Caminhada leve","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Relaxamento deitado","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Respiração nasal lenta","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Foam roller para pernas","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Foam roller para costas","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Bola de massagem para pés e glúteos","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Arrefecimento pós-treino de força","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","mobilidade","Mobilidade > articulacao/zona correspondente","Arrefecimento pós-artes marciais","1","triagem de rota/filtro/contexto","A/F: menu do dominio e generico demais ou precisa de fallback/rota por zona."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Mawashi geri em alvo médio","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Trabalho leve ao saco com gyaku zuki","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Mae geri no saco leve","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Shrimp básico no solo","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Base de boxe estática","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Guarda alta básica","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Queixo protegido em guarda","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Step-drag para frente e trás","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Passo lateral com guarda","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Pivot básico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Entrar e sair com jab imaginário","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Jab parado","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Jab com passo","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Direto parado","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Jab e direto 1-2","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Gancho curto por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Uppercut curto por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Golpe ao corpo em sombra","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Parry de jab com parceiro","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Bloqueio em guarda alta","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Slip esquerda-direita","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Roll por baixo de linha","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Cobrir e sair em ângulo","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Sombra de boxe leve","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Sombra de boxe por rounds","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Rounds no saco de boxe ritmo leve","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Rounds no saco de boxe ritmo moderado","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","1-2 e saída lateral","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Base de kickboxing estática","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Guarda de kickboxing","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Drill de distância mão-perna","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Recuperar base após pontapé","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Jab de kickboxing","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Direto de kickboxing","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Low kick por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Low kick ao saco leve","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Middle kick por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","High kick técnico baixo para alto","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Front kick para distância","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Side kick técnico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Jab, direto, low kick","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Jab, direto, middle kick","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Low kick para direto","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Check de low kick básico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Sair em ângulo após combinação","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Combinações de kickboxing no saco leve","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Rounds de kickboxing no saco moderado","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Base de Muay Thai estática","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Guarda alta de Muay Thai","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Transferência de peso para check","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Low kick técnico sem impacto","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Low kick ao saco","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Middle kick técnico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Middle kick ao saco","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Teep técnico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Teep em alvo leve","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Check de low kick em sombra","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Jab e direto em guarda alta","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Cotovelo horizontal básico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Joelhada direta em sombra","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Joelhada no saco","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Postura de clinch com parceiro","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Entrada defensiva para clinch","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Virar no clinch","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Sair do clinch","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Round leve no saco de Muay Thai","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Round moderado no saco de Muay Thai","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Ukemi para trás por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Ukemi lateral por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Rolamento frontal básico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Levantar após queda","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Postura natural de Judo","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Kumi kata básico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Quebra de pegada simples","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Controlo de postura com pegada","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Kuzushi para a frente","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Kuzushi para trás","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Uchikomi parado","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Uchikomi em movimento","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","O soto gari por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","O goshi por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","De ashi barai técnico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Seoi nage entrada básica","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Kesa gatame básico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Escape de imobilização básico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Transição queda para controlo","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Base de Taekwondo estática","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Guarda de Taekwondo","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Bounce step leve","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Entrar e sair da distância de pontapé","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Pontapé frontal por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Pontapé circular baixo","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Pontapé circular médio em alvo","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Pontapé lateral por fases","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Pontapé para trás técnico","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Pontapé descendente controlado","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Hold de câmara de pontapé","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Extensão e recolha lenta","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Equilíbrio em uma perna","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
"UNREACHABLE_EXERCISE","artes_marciais","Artes marciais > local marcial > modalidade/foco correspondente","Progressão de altura do pontapé","1","triagem de rota/filtro/contexto","A/E/F: rota marcial insuficiente, exercicio auxiliar interno ou precisa de fallback/menu novo."
